date,level,storage,storage_pct,inflow,outflow,rainfall
2022-10-01,82.59,2905.0,79.7,34.0,127.0,2.0
2022-10-02,82.54,2892.0,79.34,0.0,139.0,0.0
2022-10-03,82.49,2878.0,78.96,0.0,0.0,0.0
2022-10-04,82.43,2862.0,78.52,0.0,194.0,0.0
2022-10-05,82.36,2848.0,78.13,0.0,139.0,0.0
2022-10-06,82.35,2845.0,78.05,108.0,143.0,3.0
2022-10-07,82.37,2850.0,78.19,203.0,145.0,22.0
2022-10-08,82.35,2845.0,78.05,87.0,145.0,2.6
2022-10-09,82.3,2830.0,77.64,14.0,188.0,4.6
2022-10-10,82.44,2864.0,78.57,539.0,145.0,66.0
2022-10-11,82.44,2864.0,78.57,146.0,146.0,0.0
2022-10-12,82.42,2860.0,78.46,100.0,146.0,4.0
2022-10-13,82.42,2860.0,78.46,145.0,145.0,12.0
2022-10-14,82.38,2852.0,78.24,71.0,164.0,0.0
2022-10-15,82.34,2840.0,77.91,0.0,139.0,0.0
2022-10-16,,,,,,
2022-10-17,82.25,2817.0,77.28,0.0,150.0,2.0
2022-10-18,82.2,2804.0,76.93,0.0,150.0,0.0
2022-10-19,82.16,2794.0,76.65,30.0,146.0,11.6
2022-10-20,82.15,2791.0,76.57,110.0,145.0,29.4
2022-10-21,82.17,2797.0,76.74,208.0,139.0,23.4
2022-10-22,82.12,2784.0,76.38,0.0,150.0,1.8
2022-10-23,82.07,2771.0,76.02,0.0,150.0,0.0
2022-10-24,82.02,2758.0,75.67,0.0,150.0,0.0
2022-10-25,81.96,2743.0,75.25,0.0,174.0,0.0
2022-10-26,81.9,2728.0,74.84,0.0,174.0,0.0
2022-10-27,81.83,2710.0,74.35,0.0,208.0,0.0
2022-10-28,81.83,2710.0,74.35,139.0,139.0,11.6
2022-10-29,81.78,2700.0,74.07,0.0,116.0,0.0
2022-10-30,81.74,2688.0,73.74,0.0,139.0,0.0
2022-10-31,81.69,2675.0,73.39,0.0,150.0,0.0
2022-11-01,81.69,2675.0,73.39,150.0,150.0,19.0
2022-11-02,82.04,2764.0,75.83,1180.0,150.0,95.2
2022-11-03,82.25,2817.0,77.28,811.0,198.0,13.6
2022-11-04,82.38,2850.0,78.19,642.0,260.0,32.6
2022-11-05,82.43,2862.0,78.52,400.0,261.0,0.0
2022-11-06,82.29,2827.0,77.56,310.0,715.0,1.0
2022-11-07,82.06,2769.0,75.97,42.0,713.0,0.0
2022-11-08,81.83,2710.0,74.35,33.0,716.0,1.0
2022-11-09,81.66,2668.0,73.2,219.0,705.0,22.6
2022-11-10,81.4,2603.0,71.41,0.0,752.0,0.0
2022-11-11,85.4,2571.0,70.53,330.0,700.0,31.2
2022-11-12,81.55,2641.0,72.46,1510.0,700.0,71.4
2022-11-13,81.9,2728.0,74.84,2187.0,1180.0,61.0
2022-11-14,85.4,2830.0,77.64,2131.0,950.0,32.2
2022-11-15,82.31,2835.0,77.78,1003.0,945.0,17.4
2022-11-16,82.18,2799.0,76.79,533.0,950.0,0.0
2022-11-17,81.98,2748.0,75.39,360.0,950.0,0.0
2022-11-18,81.76,2695.0,73.94,313.0,950.0,0.0
2022-11-19,81.53,2635.0,72.29,256.0,950.0,0.0
2022-11-20,81.29,2576.0,70.67,267.0,950.0,0.0
2022-11-21,81.01,2508.0,68.81,163.0,950.0,0.0
2022-11-22,80.94,2491.0,68.34,111.0,250.0,1.6
2022-11-23,80.91,2484.0,68.15,58.0,139.0,0.0
2022-11-24,80.91,2484.0,68.15,139.0,139.0,0.0
2022-11-25,80.91,2484.0,68.15,140.0,140.0,0.0
2022-11-26,80.9,2481.0,68.07,105.0,140.0,0.0
2022-11-27,80.88,2477.0,67.96,104.0,150.0,0.0
2022-11-28,80.86,2472.0,67.82,92.0,150.0,0.0
2022-11-29,80.84,2467.0,67.68,92.0,150.0,0.0
2022-11-30,80.81,2461.0,67.52,69.0,150.0,0.0
2022-12-01,80.79,2455.0,67.35,249.0,150.0,2.0
2022-12-02,80.84,2467.0,67.68,289.0,150.0,0.0
2022-12-03,80.93,2489.0,68.29,405.0,150.0,0.0
2022-12-04,81.05,2518.0,69.08,476.0,140.0,0.0
2022-12-05,81.18,2550.0,69.96,534.0,140.0,0.0
2022-12-06,81.31,2581.0,70.81,509.0,140.0,0.0
2022-12-07,81.44,2613.0,71.69,512.0,130.0,0.0
2022-12-08,81.57,2645.0,72.57,500.0,130.0,0.0
2022-12-09,81.77,2695.0,73.94,709.0,130.0,25.1
2022-12-10,82.44,2864.0,78.57,2177.0,221.0,107.2
2022-12-11,83.05,3028.0,83.07,2134.0,234.0,13.0
2022-12-12,83.65,3184.0,87.35,2046.0,240.0,30.6
2022-12-13,83.71,3200.0,87.79,3382.0,3197.0,35.0
2022-12-14,83.82,3228.0,88.56,1924.0,1600.0,0.0
2022-12-15,83.77,3215.0,88.2,1450.0,1600.0,0.0
2022-12-16,83.67,3190.0,87.52,611.0,900.0,0.0
2022-12-17,83.57,3164.0,86.8,599.0,900.0,0.0
2022-12-18,83.5,3146.0,86.31,692.0,900.0,0.0
2022-12-19,83.42,3125.0,85.73,657.0,900.0,0.0
2022-12-20,83.37,3113.0,85.4,304.0,381.0,0.0
2022-12-21,83.36,3110.0,85.32,102.0,130.0,0.0
2022-12-22,83.4,3120.0,85.6,246.0,130.0,0.0
2022-12-23,83.46,3135.0,86.01,304.0,130.0,0.0
2022-12-24,83.53,3154.0,86.53,350.0,130.0,0.0
2022-12-25,83.71,3200.0,87.79,662.0,130.0,8.4
2022-12-26,83.81,3225.0,88.48,419.0,130.0,7.8
2022-12-27,83.83,3230.0,88.61,189.0,130.0,0.0
2022-12-28,83.86,3238.0,88.83,245.0,130.0,0.0
2022-12-29,83.9,3248.0,89.11,246.0,130.0,0.0
2022-12-30,83.94,3259.0,89.41,246.0,130.0,0.0
2022-12-31,83.99,3271.0,89.74,246.0,130.0,0.0
