date,level,storage,storage_pct,inflow,outflow,rainfall
2023-07-02,81.08,2525.0,69.27,27.0,166.0,0.0
2023-07-03,81.04,2515.0,69.0,49.0,165.0,2.0
2023-07-04,80.99,2503.0,68.67,28.0,167.0,0.0
2023-07-05,80.94,2491.0,68.34,28.0,166.0,0.0
2023-07-06,80.88,2477.0,67.96,0.0,162.0,0.0
2023-07-07,80.82,2462.0,67.54,0.0,174.0,0.0
2023-07-08,80.76,2448.0,67.16,0.0,162.0,0.0
2023-07-09,80.7,2434.0,66.78,0.0,162.0,0.0
2023-07-10,80.7,2434.0,66.78,161.0,161.0,11.0
2023-07-11,80.65,2422.0,66.45,21.0,160.0,0.0
2023-07-12,80.59,2408.0,66.06,0.0,162.0,0.0
2023-07-13,80.56,2401.0,65.87,81.0,162.0,5.2
2023-07-14,80.56,2401.0,65.87,161.0,161.0,9.6
2023-07-15,80.51,2389.0,65.54,23.0,162.0,0.0
2023-07-16,80.45,2375.0,65.16,0.0,162.0,0.0
2023-07-17,80.39,2361.0,64.77,0.0,162.0,0.0
2023-07-18,80.33,2347.0,64.39,0.0,162.0,0.0
2023-07-19,80.26,2330.0,63.92,0.0,197.0,0.0
2023-07-20,80.19,2314.0,63.48,0.0,185.0,0.0
2023-07-21,80.17,2310.0,63.37,139.0,185.0,0.0
2023-07-22,80.19,2314.0,63.48,231.0,185.0,0.0
2023-07-23,80.23,2324.0,63.76,301.0,185.0,3.6
2023-07-24,80.27,2333.0,64.01,334.0,184.0,1.2
2023-07-25,80.4,2363.0,64.83,509.0,162.0,22.2
2023-07-26,80.45,2375.0,65.16,302.0,163.0,4.2
2023-07-27,80.51,2389.0,65.54,324.0,162.0,0.0
2023-07-28,80.57,2403.0,65.93,324.0,162.0,0.0
2023-07-29,80.63,2417.0,66.31,324.0,162.0,0.0
2023-07-30,80.69,2431.0,66.69,323.0,161.0,0.0
2023-07-31,80.75,2446.0,67.11,335.0,161.0,5.0
2023-08-01,80.84,2467.0,67.68,373.0,130.0,0.0
2023-08-02,80.91,2484.0,68.15,355.0,158.0,0.0
2023-08-03,80.97,2498.0,68.53,323.0,161.0,0.0
2023-08-04,81.01,2508.0,68.81,297.0,161.0,0.0
2023-08-05,81.06,2520.0,69.14,297.0,158.0,0.0
2023-08-06,81.11,2533.0,69.49,297.0,158.0,0.0
2023-08-07,81.16,2545.0,69.82,297.0,158.0,0.0
2023-08-08,81.21,2557.0,70.15,297.0,158.0,0.0
2023-08-09,81.27,2571.0,70.53,297.0,159.0,0.0
2023-08-10,81.32,2584.0,70.89,297.0,161.0,0.0
2023-08-11,81.42,2608.0,71.55,439.0,161.0,30.0
2023-08-12,81.48,2623.0,71.96,320.0,158.0,0.0
2023-08-13,81.62,2658.0,72.92,565.0,160.0,64.4
2023-08-14,81.78,2698.0,74.02,622.0,159.0,69.0
2023-08-15,81.79,2700.0,74.07,182.0,159.0,10.6
2023-08-16,81.73,2686.0,73.69,0.0,162.0,0.0
2023-08-17,81.69,2675.0,73.39,0.0,148.0,0.0
2023-08-18,81.67,2670.0,73.25,91.0,149.0,14.0
2023-08-19,81.63,2660.0,72.98,35.0,151.0,0.0
2023-08-20,81.58,2648.0,72.65,21.0,160.0,3.6
2023-08-21,81.53,2635.0,72.29,0.0,159.0,0.0
2023-08-22,81.48,2623.0,71.96,0.0,156.0,0.0
2023-08-23,81.48,2623.0,71.96,156.0,156.0,6.0
2023-08-24,81.87,2720.0,74.62,1280.0,157.0,56.4
2023-08-25,82.0,2753.0,75.53,536.0,154.0,0.0
2023-08-26,81.99,2751.0,75.47,130.0,153.0,0.0
2023-08-27,82.02,2758.0,75.67,234.0,153.0,26.0
2023-08-28,82.0,2753.0,75.53,96.0,154.0,0.0
2023-08-29,81.96,2743.0,75.25,37.0,153.0,10.0
2023-08-30,81.91,2730.0,74.9,0.0,150.0,0.0
2023-08-31,81.86,2718.0,74.57,0.0,150.0,0.0
2023-09-01,81.81,2705.0,74.21,0.0,150.0,0.0
2023-09-02,81.76,2693.0,73.88,0.0,149.0,0.0
2023-09-03,81.8,2703.0,74.16,266.0,150.0,29.4
2023-09-04,81.79,2700.0,74.07,114.0,149.0,5.2
2023-09-05,,,,,,
2023-09-06,81.69,2675.0,73.39,0.0,150.0,0.0
2023-09-07,81.64,2663.0,73.06,0.0,139.0,0.0
2023-09-08,,,,,,
2023-09-09,,,,,,
2023-09-10,,,,,,
2023-09-11,,,,,,
2023-09-12,,,,,,
2023-09-13,,,,,,
2023-09-14,,,,,,
2023-09-15,,,,,,
2023-09-16,,,,,,
2023-09-17,,,,,,
2023-09-18,,,,,,
2023-09-19,,,,,,
2023-09-20,,,,,,
2023-09-21,,,,,,
2023-09-22,,,,,,
2023-09-23,,,,,,
2023-09-24,,,,,,
2023-09-25,,,,,,
2023-09-26,,,,,,
2023-09-27,,,,,,
2023-09-28,,,,,,
2023-09-29,,,,,,
2023-09-30,,,,,,
