date,level,storage,storage_pct,inflow,outflow,rainfall
2023-01-01,84.04,3287.0,90.18,246.0,130.0,0.0
2023-01-02,84.08,3295.0,90.4,246.0,130.0,0.0
2023-01-03,84.13,3307.0,90.73,246.0,130.0,0.0
2023-01-04,84.16,3315.0,90.95,246.0,130.0,0.0
2023-01-05,84.2,3325.0,91.22,246.0,130.0,0.0
2023-01-06,84.25,3337.0,91.55,246.0,130.0,0.0
2023-01-07,84.3,3350.0,91.91,246.0,130.0,0.0
2023-01-08,84.34,3361.0,92.21,246.0,130.0,0.0
2023-01-09,84.38,3371.0,92.48,246.0,130.0,0.0
2023-01-10,84.41,3379.0,92.7,243.0,150.0,0.0
2023-01-11,84.45,3389.0,92.98,246.0,130.0,0.0
2023-01-12,84.49,3400.0,93.28,243.0,133.0,0.0
2023-01-13,84.52,3408.0,93.5,231.0,138.0,0.0
2023-01-14,84.56,3416.0,93.72,231.0,138.0,0.0
2023-01-15,84.59,3426.0,93.99,231.0,138.0,0.0
2023-01-16,84.62,3435.0,94.24,231.0,138.0,0.0
2023-01-17,84.65,3443.0,94.46,231.0,138.0,0.0
2023-01-18,84.69,3453.0,94.73,231.0,138.0,0.0
2023-01-19,84.73,3465.0,95.06,231.0,140.0,0.0
2023-01-20,84.77,3476.0,95.36,231.0,140.0,0.0
2023-01-21,84.8,3485.0,95.61,231.0,140.0,0.0
2023-01-22,84.83,3494.0,95.86,231.0,140.0,0.0
2023-01-23,84.85,3499.0,95.99,198.0,140.0,0.0
2023-01-24,84.82,3491.0,95.78,47.0,140.0,0.0
2023-01-25,84.79,3482.0,95.53,36.0,140.0,0.0
2023-01-26,84.75,3470.0,95.2,0.0,139.0,0.0
2023-01-27,84.7,3456.0,94.81,0.0,162.0,0.0
2023-01-28,84.64,3440.0,94.38,0.0,185.0,0.0
2023-01-29,84.58,3424.0,93.94,0.0,185.0,0.0
2023-01-30,84.53,3410.0,93.55,0.0,162.0,0.0
2023-01-31,84.48,3397.0,93.2,0.0,150.0,0.0
2023-02-01,84.43,3384.0,92.84,0.0,150.0,0.0
2023-02-02,84.39,3371.0,92.48,0.0,150.0,2.4
2023-02-03,84.33,3358.0,92.13,0.0,150.0,0.0
2023-02-04,84.28,3345.0,91.77,0.0,150.0,0.0
2023-02-05,84.23,3332.0,91.41,0.0,150.0,0.0
2023-02-06,84.17,3318.0,91.03,0.0,162.0,0.0
2023-02-07,84.12,3305.0,90.67,0.0,150.0,0.0
2023-02-08,84.07,3292.0,90.32,0.0,150.0,0.0
2023-02-09,84.07,3292.0,90.32,0.0,150.0,0.0
2023-02-10,83.97,3266.0,89.6,0.0,150.0,0.0
2023-02-11,83.92,3254.0,89.27,0.0,139.0,0.0
2023-02-12,83.87,3241.0,88.92,0.0,150.0,0.0
2023-02-13,83.82,3228.0,88.56,0.0,150.0,0.0
2023-02-14,83.77,3215.0,88.2,0.0,150.0,0.0
2023-02-15,83.74,3208.0,88.01,0.0,81.0,0.0
2023-02-16,83.69,3195.0,87.65,0.0,150.0,0.0
2023-02-17,83.64,3182.0,87.3,0.0,150.0,0.0
2023-02-18,83.59,3169.0,86.94,0.0,150.0,0.0
2023-02-19,83.54,3156.0,86.58,0.0,150.0,0.0
2023-02-20,83.48,3141.0,86.17,0.0,174.0,0.0
2023-02-21,83.42,3125.0,85.73,0.0,185.0,0.0
2023-02-22,83.36,3110.0,85.32,0.0,174.0,0.0
2023-02-23,83.31,3096.0,84.94,0.0,162.0,0.0
2023-02-24,83.25,3080.0,84.5,0.0,185.0,0.0
