date,level,storage,storage_pct,inflow,outflow,rainfall
2015-10-01,65.39,148.0,4.06,0.0,48.0,0.0
2015-10-02,65.33,144.0,3.95,0.0,50.0,0.0
2015-10-03,65.73,172.0,4.72,374.0,50.0,22.0
2015-10-04,65.89,183.0,5.02,127.0,46.0,5.0
2015-10-05,66.0,191.0,5.24,150.0,52.0,15.0
2015-10-06,65.94,187.0,5.13,0.0,50.0,0.0
2015-10-07,65.89,183.0,5.02,0.0,48.0,0.0
2015-10-08,66.44,225.0,6.17,525.0,35.0,40.0
2015-10-09,66.52,231.0,6.34,117.0,48.0,0.0
2015-10-10,66.52,231.0,6.34,48.0,48.0,0.0
2015-10-11,66.74,249.0,6.83,260.0,50.0,26.0
2015-10-12,66.74,249.0,6.83,46.0,46.0,0.0
2015-10-13,66.69,245.0,6.72,0.0,46.0,0.0
2015-10-14,66.65,241.0,6.61,0.0,48.0,0.0
2015-10-15,66.6,237.0,6.5,0.0,52.0,0.0
2015-10-16,66.56,233.0,6.39,0.0,46.0,2.0
2015-10-17,66.5,229.0,6.28,0.0,46.0,0.0
2015-10-18,66.45,225.0,6.17,0.0,46.0,0.0
2015-10-19,66.4,221.0,6.06,0.0,48.0,0.0
2015-10-20,66.35,217.0,5.95,0.0,46.0,1.0
2015-10-21,66.3,213.0,5.84,0.0,46.0,0.0
2015-10-22,66.24,209.0,5.73,0.0,46.0,0.0
2015-10-23,66.19,205.0,5.62,0.0,48.0,0.0
2015-10-24,66.19,205.0,5.62,46.0,46.0,4.0
2015-10-25,66.13,201.0,5.51,0.0,48.0,0.0
2015-10-26,66.08,197.0,5.4,0.0,46.0,0.0
2015-10-27,66.03,193.0,5.29,0.0,46.0,0.0
2015-10-28,66.2,206.0,5.65,200.0,48.0,50.0
2015-10-29,66.25,210.0,5.76,92.0,48.0,10.0
2015-10-30,66.25,210.0,5.76,46.0,46.0,3.0
2015-10-31,66.4,221.0,6.06,180.0,48.0,41.0
2015-11-01,66.48,228.0,6.26,127.0,46.0,27.0
2015-11-02,66.62,239.0,6.56,180.0,46.0,22.0
2015-11-03,66.7,245.0,6.72,115.0,48.0,2.0
2015-11-04,66.8,254.0,6.97,150.0,50.0,5.0
2015-11-05,66.8,254.0,6.97,46.0,46.0,0.0
2015-11-06,66.78,252.0,6.91,24.0,48.0,0.0
2015-11-07,66.73,248.0,6.8,0.0,48.0,0.0
2015-11-08,66.96,267.0,7.33,276.0,50.0,34.0
2015-11-09,69.41,508.0,13.94,2839.0,50.0,188.0
2015-11-10,71.72,791.0,21.7,3330.0,54.0,92.0
2015-11-11,72.4,885.0,24.28,1159.0,71.0,5.0
2015-11-12,73.23,1004.0,27.54,1448.0,71.0,44.0
2015-11-13,74.75,1243.0,34.1,2837.0,71.0,75.0
2015-11-14,76.95,1634.0,44.83,4589.0,74.0,26.0
2015-11-15,78.15,1869.0,51.28,2784.0,64.0,3.0
2015-11-16,81.8,2703.0,74.16,9717.0,64.0,282.0
2015-11-17,83.7,3197.0,87.71,12031.0,18000.0,25.0
2015-11-18,83.1,3040.0,83.4,4247.0,800.0,0.0
2015-11-19,83.45,3132.0,85.93,1624.0,500.0,3.0
2015-11-20,83.97,3268.0,89.66,3798.0,4000.0,55.0
2015-11-21,83.7,3197.0,87.71,2178.0,2000.0,15.0
2015-11-22,83.6,3172.0,87.02,1460.0,1500.0,22.0
2015-11-23,83.8,3223.0,88.42,3649.0,4000.0,44.0
2015-11-24,83.8,3223.0,88.42,5842.0,6000.0,109.0
2015-11-25,83.68,3191.0,87.54,5629.0,5000.0,0.0
2015-11-26,83.48,3140.0,86.15,2165.0,2500.0,0.0
2015-11-27,83.4,3120.0,85.6,1100.0,1000.0,0.0
2015-11-28,83.41,3125.0,85.73,610.0,500.0,0.0
2015-11-29,83.45,3132.0,85.93,510.0,570.0,3.0
2015-11-30,83.42,3126.0,85.76,500.0,600.0,17.0
2015-12-01,83.48,3141.0,86.17,960.0,900.0,17.0
2015-12-02,84.47,3396.0,93.17,26000.0,29000.0,475.0
2015-12-03,83.3,3094.0,84.88,10200.0,11000.0,35.0
2015-12-04,83.45,3132.0,85.93,4900.0,5000.0,12.0
2015-12-05,83.35,3108.0,85.27,3493.0,3500.0,40.0
2015-12-06,83.15,3053.0,83.76,2363.0,3000.0,14.0
2015-12-07,83.08,3035.0,83.26,3167.0,4000.0,38.0
2015-12-08,82.9,2986.0,81.92,200.0,178.0,0.0
2015-12-09,82.96,3002.0,82.36,685.0,790.0,2.0
2015-12-10,82.89,2984.0,81.87,896.0,900.0,4.0
2015-12-11,82.9,2986.0,81.92,107.0,84.0,0.0
2015-12-12,82.98,2991.0,82.06,147.0,89.0,0.0
2015-12-13,83.05,3028.0,83.07,520.0,92.0,0.0
2015-12-14,83.23,3075.0,84.36,647.0,93.0,0.0
2015-12-15,83.41,3123.0,85.68,645.0,89.0,0.0
2015-12-16,83.59,3169.0,86.94,617.0,85.0,0.0
2015-12-17,83.77,3215.0,88.2,617.0,93.0,0.0
2015-12-18,83.74,3208.0,88.01,433.0,101.0,0.0
2015-12-19,83.74,3208.0,88.01,101.0,101.0,0.0
2015-12-20,83.74,3208.0,88.01,101.0,101.0,0.0
2015-12-21,83.74,3208.0,88.01,101.0,101.0,0.0
2015-12-22,83.74,3208.0,88.01,101.0,101.0,0.0
2015-12-23,83.74,3208.0,88.01,94.0,94.0,0.0
2015-12-24,83.74,3208.0,88.01,64.0,64.0,0.0
2015-12-25,83.74,3208.0,88.01,56.0,56.0,0.0
2015-12-26,83.73,3205.0,87.93,40.0,56.0,0.0
2015-12-27,83.71,3199.0,87.76,30.0,99.0,0.0
2015-12-28,83.66,3187.0,87.43,0.0,100.0,0.0
2015-12-29,83.63,3179.0,87.22,0.0,99.0,0.0
2015-12-30,83.6,3171.0,87.0,0.0,92.0,0.0
2015-12-31,83.56,3162.0,86.75,0.0,109.0,0.0
