date,level,storage,storage_pct,inflow,outflow,rainfall
2020-01-01,77.27,1694.0,46.47,0.0,67.0,3.0
2020-01-02,77.27,1694.0,46.47,50.0,50.0,28.0
2020-01-03,77.27,1694.0,46.47,50.0,50.0,0.0
2020-01-04,77.24,1689.0,46.34,0.0,54.0,0.0
2020-01-05,77.22,1685.0,46.23,0.0,50.0,0.0
2020-01-06,77.2,1681.0,46.12,0.0,50.0,1.0
2020-01-07,77.18,1677.0,46.01,0.0,50.0,0.0
2020-01-08,77.15,1672.0,45.87,0.0,50.0,0.0
2020-01-09,77.13,1668.0,45.76,0.0,50.0,0.0
2020-01-10,77.11,1664.0,45.65,0.0,50.0,0.0
2020-01-11,77.09,1660.0,45.54,0.0,50.0,0.0
2020-01-12,77.07,1656.0,45.43,0.0,50.0,0.0
2020-01-13,77.04,1651.0,45.29,0.0,50.0,0.0
2020-01-14,77.02,1647.0,45.19,0.0,50.0,0.0
2020-01-15,77.0,1643.0,45.08,0.0,50.0,0.0
2020-01-16,76.97,1638.0,44.94,0.0,55.0,0.0
2020-01-17,76.95,1633.0,44.8,0.0,55.0,0.0
2020-01-18,76.92,1628.0,44.66,0.0,55.0,1.0
2020-01-19,76.89,1623.0,44.53,0.0,55.0,0.0
2020-01-20,76.87,1618.0,44.39,0.0,55.0,0.0
2020-01-21,76.84,1613.0,44.25,0.0,55.0,0.0
2020-01-22,76.82,1609.0,44.14,0.0,51.0,0.0
2020-01-23,76.8,1605.0,44.03,0.0,51.0,0.0
2020-01-24,76.77,1600.0,43.9,0.0,55.0,0.0
2020-01-25,76.74,1595.0,43.76,0.0,57.0,0.0
2020-01-26,76.72,1591.0,43.65,0.0,48.0,0.0
2020-01-27,76.7,1587.0,43.54,0.0,48.0,0.0
2020-01-28,76.67,1582.0,43.4,0.0,57.0,0.0
2020-01-29,76.63,1573.0,43.16,0.0,105.0,0.0
2020-01-30,76.57,1563.0,42.88,0.0,114.0,0.0
2020-01-31,76.52,1553.0,42.61,0.0,110.0,0.0
2020-02-01,76.49,1547.0,42.44,0.0,72.0,0.0
2020-02-02,76.46,1542.0,42.3,0.0,56.0,0.0
2020-02-03,76.43,1537.0,42.17,0.0,56.0,0.0
2020-02-04,76.4,1532.0,42.03,0.0,56.0,0.0
2020-02-05,76.38,1528.0,41.92,0.0,50.0,0.0
2020-02-06,76.36,1524.0,41.81,0.0,49.0,0.0
2020-02-07,76.33,1519.0,41.67,0.0,55.0,0.0
2020-02-08,76.31,1515.0,41.56,0.0,49.0,0.0
2020-02-09,76.29,1511.0,41.45,0.0,49.0,0.0
2020-02-10,76.29,1511.0,41.45,50.0,52.0,0.0
2020-02-11,76.4,1531.0,42.0,297.0,66.0,0.0
2020-02-12,83.42,3125.0,85.73,140.0,119.0,0.0
2020-02-13,76.61,1571.0,43.1,297.0,66.0,0.0
2020-02-14,76.72,1591.0,43.65,297.0,66.0,0.0
2020-02-15,76.86,1617.0,44.36,367.0,66.0,0.0
2020-02-16,77.0,1643.0,45.08,367.0,59.0,0.0
2020-02-17,77.14,1669.0,45.79,367.0,61.0,0.0
2020-02-18,77.27,1695.0,46.5,367.0,63.0,0.0
2020-02-19,77.41,1721.0,47.22,367.0,63.0,0.0
2020-02-20,77.54,1747.0,47.93,367.0,68.0,0.0
