date,level,storage,storage_pct,inflow,outflow,rainfall
2020-04-01,79.14,2078.0,57.01,210.0,116.0,0.0
2020-04-02,79.19,2089.0,57.31,210.0,77.0,0.0
2020-04-03,79.24,2100.0,57.61,210.0,79.0,0.0
2020-04-04,79.23,2097.0,57.53,40.0,71.0,0.0
2020-04-05,79.2,2091.0,57.37,0.0,71.0,0.0
2020-04-06,79.17,2085.0,57.2,0.0,69.0,0.0
2020-04-07,79.14,2078.0,57.01,0.0,69.0,0.0
2020-04-08,79.11,2072.0,56.84,0.0,69.0,0.0
2020-04-09,79.08,2065.0,56.65,0.0,69.0,0.0
2020-04-10,79.09,2067.0,56.71,85.0,59.0,29.0
2020-04-11,79.06,2061.0,56.54,0.0,69.0,0.0
2020-04-12,79.03,2055.0,56.38,0.0,69.0,0.0
2020-04-13,79.01,2049.0,56.21,0.0,69.0,0.0
2020-04-14,78.98,2043.0,56.05,0.0,70.0,0.0
2020-04-15,78.95,2037.0,55.88,0.0,69.0,0.0
2020-04-16,78.92,2031.0,55.72,0.0,69.0,0.0
2020-04-17,78.89,2024.0,55.53,0.0,71.0,0.0
2020-04-18,78.86,2017.0,55.34,0.0,71.0,0.0
2020-04-19,78.83,2010.0,55.14,0.0,71.0,0.0
2020-04-20,78.79,2003.0,54.95,0.0,71.0,0.0
2020-04-21,78.76,1996.0,54.76,0.0,81.0,0.0
2020-04-22,78.73,1989.0,54.57,0.0,81.0,0.0
2020-04-23,78.7,1983.0,54.4,0.0,71.0,0.0
2020-04-24,78.67,1977.0,54.24,0.0,71.0,0.0
2020-04-25,78.63,1969.0,54.02,0.0,87.0,0.0
2020-04-26,78.6,1963.0,53.85,0.0,71.0,0.0
2020-04-27,78.57,1956.0,53.66,0.0,78.0,10.0
2020-04-28,78.54,1949.0,53.47,0.0,78.0,0.0
2020-04-29,78.51,1943.0,53.31,0.0,71.0,0.0
2020-04-30,78.48,1937.0,53.14,0.0,73.0,0.0
2020-05-01,78.45,1930.0,52.95,0.0,71.0,0.0
2020-05-02,78.42,1924.0,52.78,0.0,71.0,0.0
2020-05-03,78.39,1917.0,52.59,0.0,75.0,0.0
2020-05-04,78.35,1910.0,52.4,0.0,72.0,0.0
2020-05-05,78.32,1903.0,52.21,0.0,72.0,0.0
2020-05-06,78.28,1896.0,52.02,0.0,76.0,0.0
2020-05-07,78.25,1889.0,51.82,0.0,72.0,0.0
2020-05-08,78.21,1882.0,51.63,0.0,74.0,0.0
2020-05-09,78.18,1875.0,51.44,0.0,74.0,0.0
2020-05-10,78.15,1868.0,51.25,0.0,74.0,0.0
2020-05-11,78.11,1861.0,51.06,0.0,74.0,0.0
2020-05-12,78.08,1854.0,50.86,0.0,75.0,0.0
2020-05-13,78.04,1847.0,50.67,0.0,74.0,0.0
2020-05-14,78.01,1840.0,50.48,0.0,74.0,0.0
2020-05-15,77.97,1833.0,50.29,0.0,51.0,0.0
2020-05-16,77.94,1826.0,50.1,0.0,76.0,0.0
2020-05-17,77.91,1819.0,49.9,0.0,78.0,0.0
2020-05-18,77.92,1823.0,50.01,125.0,75.0,0.0
2020-05-19,77.99,1837.0,50.4,242.0,79.0,0.0
2020-05-20,78.06,1851.0,50.78,242.0,78.0,0.0
2020-05-21,78.13,1865.0,51.17,242.0,76.0,0.0
2020-05-22,78.2,1879.0,51.55,242.0,78.0,0.0
2020-05-23,78.27,1893.0,51.93,242.0,75.0,0.0
2020-05-24,78.34,1907.0,52.32,242.0,76.0,0.0
2020-05-25,78.4,1920.0,52.67,234.0,77.0,0.0
2020-05-26,78.46,1932.0,53.0,234.0,95.0,0.0
2020-05-27,78.52,1945.0,53.36,234.0,80.0,0.0
2020-05-28,78.58,1958.0,53.72,234.0,77.0,0.0
2020-05-29,78.64,1971.0,54.07,234.0,79.0,0.0
2020-05-30,78.7,1984.0,54.43,234.0,77.0,0.0
2020-05-31,78.77,1998.0,54.81,234.0,78.0,0.0
2020-06-01,78.83,2011.0,55.17,234.0,77.0,0.0
2020-06-02,78.9,2025.0,55.56,234.0,77.0,0.0
2020-06-03,78.96,2039.0,55.94,234.0,77.0,0.0
2020-06-04,79.02,2052.0,56.3,234.0,79.0,0.0
2020-06-05,79.09,2066.0,56.68,234.0,80.0,5.0
2020-06-06,79.15,2080.0,57.06,234.0,76.0,0.0
2020-06-07,76.96,1635.0,44.86,0.0,66.0,0.0
2020-06-08,79.29,2111.0,57.91,234.0,58.0,0.0
2020-06-09,79.37,2128.0,58.38,234.0,58.0,0.0
2020-06-10,79.44,2144.0,58.82,234.0,58.0,0.0
2020-06-11,79.44,2144.0,58.82,72.0,72.0,0.0
2020-06-12,79.42,2139.0,58.68,0.0,58.0,0.0
2020-06-13,79.4,2134.0,58.55,0.0,63.0,0.0
2020-06-14,79.37,2128.0,58.38,0.0,68.0,0.0
2020-06-15,79.35,2123.0,58.24,0.0,63.0,0.0
2020-06-16,79.32,2117.0,58.08,0.0,67.0,0.0
2020-06-17,79.29,2111.0,57.91,0.0,68.0,0.0
2020-06-18,79.27,2106.0,57.78,0.0,62.0,0.0
2020-06-19,79.25,2101.0,57.64,0.0,62.0,0.0
2020-06-20,79.22,2095.0,57.48,0.0,68.0,0.0
2020-06-21,79.19,2088.0,57.28,0.0,79.0,0.0
2020-06-22,79.16,2082.0,57.12,0.0,74.0,5.0
2020-06-23,79.13,2076.0,56.95,0.0,75.0,15.0
2020-06-24,79.1,2069.0,56.76,0.0,77.0,0.0
2020-06-25,79.07,2062.0,56.57,0.0,79.0,0.0
2020-06-26,79.04,2055.0,56.38,0.0,77.0,0.0
2020-06-27,79.0,2048.0,56.19,0.0,77.0,0.0
2020-06-28,78.97,2040.0,55.97,0.0,77.0,6.0
2020-06-29,78.94,2033.0,55.78,0.0,78.0,1.0
2020-06-30,78.9,2026.0,55.58,0.0,78.0,0.0
