date,level,storage,storage_pct,inflow,outflow,rainfall
2010-01-01,80.96,2496.0,68.48,0.0,70.0,0.0
2010-01-02,80.92,2486.0,68.2,0.0,70.0,0.0
2010-01-03,80.92,2486.0,68.2,70.0,70.0,0.0
2010-01-04,80.89,2479.0,68.01,70.0,70.0,0.0
2010-01-05,80.86,2472.0,67.82,0.0,70.0,0.0
2010-01-06,80.83,2465.0,67.63,0.0,70.0,0.0
2010-01-07,80.8,2458.0,67.43,0.0,70.0,0.0
2010-01-08,80.77,2451.0,67.24,0.0,70.0,0.0
2010-01-09,80.74,2443.0,67.02,0.0,70.0,1.0
2010-01-10,80.71,2436.0,66.83,0.0,70.0,0.0
2010-01-11,80.68,2429.0,66.64,0.0,70.0,0.0
2010-01-12,80.65,2422.0,66.45,0.0,70.0,0.0
2010-01-13,80.62,2415.0,66.26,0.0,70.0,0.0
2010-01-14,80.59,2408.0,66.06,0.0,70.0,0.0
2010-01-15,80.56,2401.0,65.87,0.0,70.0,0.0
2010-01-16,80.53,2394.0,65.68,0.0,70.0,0.0
2010-01-17,80.5,2387.0,65.49,0.0,70.0,0.0
2010-01-18,80.47,2379.0,65.27,0.0,70.0,0.0
2010-01-19,80.44,2372.0,65.08,0.0,70.0,0.0
2010-01-20,80.41,2365.0,64.88,0.0,70.0,0.0
2010-01-21,80.38,2358.0,64.69,0.0,70.0,0.0
2010-01-22,80.35,2351.0,64.5,0.0,70.0,0.0
2010-01-23,80.32,2344.0,64.31,0.0,70.0,0.0
2010-01-24,80.29,2337.0,64.12,0.0,70.0,0.0
2010-01-25,80.25,2328.0,63.87,0.0,70.0,0.0
2010-01-26,80.21,2319.0,63.62,0.0,70.0,0.0
2010-01-27,80.17,2310.0,63.37,0.0,70.0,0.0
2010-01-28,80.13,2300.0,63.1,0.0,70.0,0.0
2010-01-29,80.08,2289.0,62.8,0.0,70.0,0.0
2010-01-30,80.03,2277.0,62.47,0.0,70.0,0.0
2010-01-31,79.98,2266.0,62.17,0.0,70.0,0.0
2010-02-01,79.93,2254.0,61.84,0.0,70.0,0.0
2010-02-02,79.88,2243.0,61.54,0.0,70.0,0.0
2010-02-03,79.83,2232.0,61.23,0.0,70.0,0.0
2010-02-04,79.78,2220.0,60.91,0.0,70.0,0.0
2010-02-05,79.73,2209.0,60.6,0.0,70.0,0.0
2010-02-06,79.68,2198.0,60.3,0.0,70.0,0.0
2010-02-07,79.63,2187.0,60.0,0.0,70.0,0.0
2010-02-08,79.58,2175.0,59.67,0.0,70.0,0.0
2010-02-09,79.53,2164.0,59.37,0.0,70.0,0.0
2010-02-10,79.48,2153.0,59.07,0.0,70.0,0.0
2010-02-11,79.43,2141.0,58.74,0.0,70.0,0.0
2010-02-12,79.38,2130.0,58.44,0.0,70.0,0.0
2010-02-13,79.35,2124.0,58.27,0.0,70.0,0.0
2010-02-14,79.3,2113.0,57.97,0.0,70.0,0.0
2010-02-15,79.25,2102.0,57.67,0.0,70.0,0.0
2010-02-16,79.2,2091.0,57.37,0.0,70.0,0.0
2010-02-17,79.15,2080.0,57.06,0.0,70.0,0.0
2010-02-18,79.1,2069.0,56.76,0.0,126.0,0.0
2010-02-19,79.05,2058.0,56.46,0.0,126.0,0.0
2010-02-20,79.0,2047.0,56.16,0.0,126.0,0.0
2010-02-21,78.95,2036.0,55.86,0.0,126.0,0.0
2010-02-22,78.9,2025.0,55.56,0.0,126.0,0.0
2010-02-23,78.85,2015.0,55.28,0.0,126.0,0.0
2010-02-24,78.8,2004.0,54.98,0.0,122.0,0.0
2010-02-25,78.75,1994.0,54.71,0.0,122.0,0.0
2010-02-26,78.7,1983.0,54.4,0.0,122.0,0.0
2010-02-27,78.65,1973.0,54.13,0.0,116.0,0.0
2010-02-28,78.61,1964.0,53.88,0.0,98.0,0.0
