date,level,storage,storage_pct,inflow,outflow,rainfall
2013-07-02,71.38,747.0,20.49,0.0,122.0,0.0
2013-07-03,71.3,736.0,20.19,0.0,127.0,2.0
2013-07-04,71.2,724.0,19.86,0.0,137.0,2.0
2013-07-05,71.11,712.0,19.53,0.0,137.0,0.0
2013-07-06,71.02,701.0,19.23,0.0,132.0,0.0
2013-07-07,70.93,689.0,18.9,0.0,137.0,15.0
2013-07-08,70.83,677.0,18.57,0.0,145.0,3.0
2013-07-09,70.73,664.0,18.22,0.0,152.0,0.0
2013-07-10,70.62,651.0,17.86,0.0,152.0,0.0
2013-07-11,70.62,651.0,17.86,140.0,140.0,45.0
2013-07-12,70.56,643.0,17.64,0.0,127.0,8.0
2013-07-13,70.47,632.0,17.34,0.0,132.0,0.0
2013-07-14,70.38,621.0,17.04,0.0,132.0,0.0
2013-07-15,70.29,611.0,16.76,0.0,120.0,0.0
2013-07-16,70.2,600.0,16.46,0.0,126.0,16.0
2013-07-17,70.12,590.0,16.19,0.0,119.0,0.0
2013-07-18,70.03,580.0,15.91,0.0,119.0,0.0
2013-07-19,69.95,570.0,15.64,0.0,119.0,10.0
2013-07-20,70.05,582.0,15.97,226.0,87.0,35.0
2013-07-21,70.18,597.0,16.38,291.0,117.0,12.0
2013-07-22,70.33,615.0,16.87,325.0,117.0,2.0
2013-07-23,70.41,625.0,17.15,219.0,103.0,0.0
2013-07-24,70.41,625.0,17.15,109.0,109.0,11.0
2013-07-25,70.34,617.0,16.93,0.0,97.0,0.0
2013-07-26,70.27,608.0,16.68,0.0,101.0,0.0
2013-07-27,70.18,598.0,16.41,0.0,113.0,0.0
2013-07-28,70.11,589.0,16.16,0.0,112.0,0.0
2013-07-29,70.03,580.0,15.91,0.0,100.0,9.0
2013-07-30,69.97,572.0,15.69,0.0,93.0,0.0
2013-07-31,69.88,563.0,15.45,0.0,109.0,0.0
2013-08-01,69.82,555.0,15.23,0.0,92.0,0.0
2013-08-02,69.75,547.0,15.01,0.0,97.0,0.0
2013-08-03,69.68,539.0,14.79,0.0,94.0,0.0
2013-08-04,69.61,531.0,14.57,0.0,92.0,3.0
2013-08-05,69.53,522.0,14.32,0.0,102.0,3.0
2013-08-06,69.44,511.0,14.02,0.0,125.0,0.0
2013-08-07,69.35,501.0,13.74,0.0,122.0,0.0
2013-08-08,69.25,490.0,13.44,0.0,127.0,0.0
2013-08-09,69.15,480.0,13.17,0.0,117.0,0.0
2013-08-10,69.05,469.0,12.87,0.0,129.0,5.0
2013-08-11,68.96,459.0,12.59,0.0,116.0,0.0
2013-08-12,68.87,449.0,12.32,0.0,111.0,0.0
2013-08-13,68.76,438.0,12.02,0.0,126.0,0.0
2013-08-14,68.67,428.0,11.74,0.0,122.0,5.0
2013-08-15,69.05,469.0,12.87,572.0,97.0,75.0
2013-08-16,69.3,496.0,13.61,434.0,122.0,30.0
2013-08-17,69.35,502.0,13.77,166.0,97.0,40.0
2013-08-18,69.4,507.0,13.91,150.0,92.0,2.0
2013-08-19,69.35,502.0,13.77,0.0,62.0,0.0
2013-08-20,69.31,497.0,13.64,0.0,62.0,0.0
2013-08-21,69.27,493.0,13.53,0.0,59.0,0.0
2013-08-22,69.23,488.0,13.39,0.0,59.0,12.0
2013-08-23,69.18,483.0,13.25,0.0,70.0,0.0
2013-08-24,69.14,479.0,13.14,0.0,50.0,0.0
2013-08-25,69.13,477.0,13.09,0.0,59.0,0.0
2013-08-26,69.08,472.0,12.95,0.0,54.0,0.0
2013-08-27,69.04,467.0,12.81,0.0,69.0,0.0
2013-08-28,69.0,463.0,12.7,0.0,46.0,0.0
2013-08-29,68.94,457.0,12.54,0.0,72.0,0.0
2013-08-30,68.91,453.0,12.43,0.0,50.0,0.0
2013-08-31,68.87,449.0,12.32,0.0,50.0,0.0
2013-09-01,68.83,445.0,12.21,0.0,50.0,0.0
2013-09-02,68.79,441.0,12.1,0.0,50.0,0.0
2013-09-03,68.75,437.0,11.99,0.0,50.0,5.0
